"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"653","no","no","GCF_009728565.1_ASM972856v1","AcrIIA14;AcrIIC4;AcrIF4;AcrIIA15;AcrIIA1","no"
"654","no","no","GCF_009738145.1_ASM973814v1","AcrIIA15","no"
"655","no","no","GCF_009761715.1_ASM976171v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrVA5;AcrIE4","no"
"656","no","no","GCF_009762365.1_ASM976236v1","AcrVA5;AcrIIA15","no"
"657","no","no","GCF_009762385.1_ASM976238v1","AcrIF11;AcrIIA15;AcrIIA1;AcrVA2;AcrIIA14;AcrVA5;AcrIIIB1","no"
"658","no","no","GCF_009762415.1_ASM976241v1","AcrIIA7;AcrIF14;AcrIIA14;AcrIIA15;AcrIIA1","no"
"659","no","no","GCF_009762475.1_ASM976247v1","AcrIIC4;AcrIF4;AcrIIA1;AcrIIA14;AcrIIA7;AcrVA5;AcrIE4","no"
"660","no","no","GCF_009762495.1_ASM976249v1","AcrIF4;AcrVA5;AcrIIA14;AcrIIA13;AcrIIA3;AcrIIA7","no"
"661","no","no","GCF_009832885.1_ASM983288v1","AcrIIA15;AcrIF14;AcrVA5;AcrIIA7;AcrIIA14","no"
"662","no","no","GCF_009866925.2_ASM986692v3","AcrVA2;AcrIIA15;AcrIIA7;AcrIF4;AcrIIA13;AcrVA5","no"
"663","no","no","GCF_009866945.2_ASM986694v3","AcrIIA13;AcrVA5;AcrIF4;AcrIF5;AcrIIIB1;AcrIIA7","no"
"664","no","no","GCF_009867035.2_ASM986703v3","AcrIIA15;AcrIIA14;AcrVA5;AcrIIA9","no"
"665","no","no","GCF_009905115.1_ASM990511v1","AcrIIA15;AcrVA5","no"
"666","no","no","GCF_009905135.1_ASM990513v1","AcrIIC4;AcrIIA15;AcrIIA4;AcrIIA14;AcrIIA1;AcrIIA13","no"
"667","no","no","GCF_009905355.1_ASM990535v1","AcrIIA13;AcrIIA7;AcrVA5","no"
"668","no","no","GCF_009909465.1_ASM990946v1","AcrVA5;AcrIIA15;AcrIIA7;AcrIIA1;AcrIIA14","no"
"669","no","no","GCF_009909485.1_ASM990948v1","AcrIIA15;AcrIIIB1;AcrIIA7;AcrVA5;AcrIIA14","no"
"670","no","no","GCF_009909505.1_ASM990950v1","AcrVA5;AcrIIA1;AcrIIIB1","no"
"671","no","no","GCF_009913415.1_ASM991341v1","AcrIIA15;AcrIIA7;AcrVA5;AcrIIA14","no"
"672","no","no","GCF_009914295.1_ASM991429v1","AcrIIA13","no"
"673","no","no","GCF_009931435.1_ASM993143v1","AcrIIA13;AcrVA5;AcrIIA7;AcrIF11","no"
"674","no","no","GCF_009948655.1_ASM994865v1","AcrIIA15;AcrIIA13;AcrIIA7;AcrIIA14","no"
"675","no","no","GCF_009949145.1_ASM994914v1","AcrVA5;AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA14","no"
"676","no","no","GCF_009949705.1_ASM994970v1","AcrIIA1;AcrIIA13","no"
"677","no","no","GCF_009950125.1_ASM995012v1","AcrIIA13;AcrIIA15;AcrIF11;AcrIIA7;AcrVA5","no"
"678","no","no","GCF_009950475.1_ASM995047v1","AcrIIA13;AcrVA5;AcrIIA1;AcrIIA15","no"
"679","no","no","GCF_009950805.1_ASM995080v1","AcrVA5;AcrIIA3;AcrIIA13;AcrIIA1;AcrIIA15","no"
"680","no","no","GCF_009951245.1_ASM995124v1","AcrIIA1;AcrIIA15;AcrIIA13","no"
"681","no","no","GCF_009951745.1_ASM995174v1","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA3;AcrIIA1","no"
"682","no","no","GCF_009952125.1_ASM995212v1","AcrIIA15;AcrIIA1;AcrIIA14","no"
"683","no","no","GCF_010092405.1_ASM1009240v1","AcrIIA15;AcrVA5;AcrIIA7;AcrIIA13;AcrIE4","no"
"684","no","no","GCF_010092965.1_ASM1009296v1","AcrIIA13;AcrIIA15;AcrVA5;AcrIIA14;AcrIIIB1","no"
"685","no","no","GCF_010365345.1_ASM1036534v1","AcrVA5;AcrIIA1;AcrIF4;AcrIIA13;AcrIF12;AcrIE4","no"
"686","no","no","GCF_010365365.1_ASM1036536v1","AcrIIA7;AcrIF4;AcrIIA15;AcrVA2;AcrIF14;AcrIE4","no"
"687","no","no","GCF_010365385.1_ASM1036538v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrIIA7;AcrIIIB1;AcrVA5","no"
"688","no","no","GCF_010365405.1_ASM1036540v1","AcrIIA7;AcrIF4;AcrIIA15;AcrVA2;AcrIF14;AcrIE4","no"
"689","no","no","GCF_010365425.1_ASM1036542v1","AcrIIA7;AcrIF4;AcrVA5;AcrIE4;AcrIIA13;AcrIIIB1;AcrIIA9","no"
"690","no","no","GCF_010365465.1_ASM1036546v1","AcrIIA15;AcrIIA7;AcrIE4;AcrVA5","no"
"691","no","no","GCF_010365485.1_ASM1036548v1","AcrIIA7;AcrIIA13;AcrVA5;AcrIIA15;AcrIF14","no"
"692","no","no","GCF_010365505.1_ASM1036550v1","AcrVA5;AcrIIA13;AcrIF4","no"
"693","no","no","GCF_010365525.1_ASM1036552v1","AcrVA5;AcrIIA13;AcrIIA7;AcrIF4","no"
"694","no","no","GCF_010365545.1_ASM1036554v1","AcrIIA15;AcrIIA7;AcrIE4;AcrVA5","no"
"695","no","no","GCF_010509415.1_ASM1050941v1","AcrIIA7;AcrIIA15;AcrVA5","no"
"696","no","no","GCF_010669005.1_ASM1066900v1","AcrIIA15","no"
"697","no","no","GCF_011022275.1_ASM1102227v1","AcrIIIB1;AcrIIA13;AcrIIA15;AcrIF14;AcrIE4;AcrIIA7","no"
"698","no","no","GCF_011045215.1_ASM1104521v1","AcrIIA13;AcrIIA7;AcrVA2;AcrIF11","no"
"699","no","no","GCF_011045235.1_ASM1104523v1","AcrIIA14;AcrIIA15","no"
"700","no","no","GCF_011045255.1_ASM1104525v1","AcrVA5;AcrIIA15;AcrIIA7;AcrIE4;AcrIIA13;AcrIIA14","no"
"701","no","no","GCF_011045275.1_ASM1104527v1","AcrVA5;AcrIE4;AcrIIA13;AcrIIA15;AcrIIA14","no"
"702","no","no","GCF_011045295.1_ASM1104529v1","AcrIE4;AcrVA5;AcrIIA13;AcrIIA15;AcrIIA14","no"
"703","no","no","GCF_011045455.1_ASM1104545v1","AcrIIA13;AcrVA5;AcrIIA15;AcrIIA7;AcrIIA1;AcrIIA14","no"
"704","no","no","GCF_011045475.1_ASM1104547v1","AcrIIA13;AcrVA5;AcrIF4","no"
"705","no","no","GCF_011064575.1_ASM1106457v1","AcrIIA15;AcrIIA13","no"
"706","no","no","GCF_011067085.1_ASM1106708v1","AcrIIA15;AcrVA5;AcrIIA13;AcrIE4","no"
"707","no","no","GCF_011292655.1_ASM1129265v2","AcrIIA14;AcrIIA15;AcrVA1;AcrIIA1;AcrIIA7;AcrIIA13;AcrIF11","no"
"708","no","no","GCF_011331065.1_ASM1133106v1","AcrIIA7;AcrIF4;AcrIIA14;AcrVA5","no"
"709","no","no","GCF_011383085.1_ASM1138308v1","AcrIIA15;AcrIIA13;AcrVA5","no"
"710","no","no","GCF_011403355.1_ASM1140335v1","AcrVA5;AcrIF5;AcrIIA15","no"
"711","no","no","GCF_011404215.1_ASM1140421v1","AcrIIC4;AcrIIA15","no"
"712","no","no","GCF_011404355.1_ASM1140435v1","AcrIIA7;AcrIIA15;AcrVA5","no"
"713","no","no","GCF_011404595.1_ASM1140459v1","AcrVA2;AcrIIA15;AcrIIA7;AcrIIIB1;AcrIC1","no"
"714","no","no","GCF_011404755.1_ASM1140475v1","AcrIIA14","no"
"715","no","no","GCF_011492885.1_ASM1149288v1","no","AcrIIA7;AcrVA5;AcrIIA14;AcrIIA15"
"716","no","no","GCF_011492925.1_ASM1149292v1","AcrIIA15;AcrIIA1;AcrVA5","no"
"717","no","no","GCF_011492985.1_ASM1149298v1","AcrIIIB1;AcrIF11;AcrIIA13;AcrIIA7","no"
"718","no","no","GCF_011769865.1_ASM1176986v1","AcrIIA13;AcrVA5;AcrIIA1;AcrIF4","no"
"719","no","no","GCF_011996085.1_ASM1199608v1","AcrIIA7;AcrIIA15;AcrIIA1;AcrVA5;AcrIIA13","no"
"720","no","no","GCF_012044775.1_ASM1204477v1","AcrIIA15;AcrIIA14","no"
"721","no","no","GCF_012221365.1_ASM1222136v1","AcrVA2;AcrIIA15;AcrIIA7;AcrVA5;AcrIIA1;AcrIF11;AcrIIA14;AcrIIIB1","no"
"722","no","no","GCF_012221565.1_ASM1222156v1","AcrIIA15;AcrIIA7;AcrVA2;AcrVA5;AcrIIA1;AcrIF11;AcrIIA14;AcrIIIB1","no"
"723","no","no","GCF_012516455.1_ASM1251645v1","AcrIIA14;AcrIIA15;AcrVA5;AcrIIA7;AcrIIA13;AcrIIIB1;AcrIE4","no"
"724","no","no","GCF_012934455.1_ASM1293445v1","AcrIIA7;AcrVA1;AcrIIA1;AcrIIA3;AcrIIA15;AcrIIA13;AcrIF14","no"
"725","no","no","GCF_012934475.1_ASM1293447v1","no","AcrIIA14;AcrIIA1;AcrIIA7;AcrIIA13;AcrIIA15;AcrIIA3;AcrIIIB1;AcrVA5"
"726","no","no","GCF_012934495.1_ASM1293449v1","AcrIIIB1;AcrIIA1;AcrIIA15","no"
"727","no","no","GCF_012934515.1_ASM1293451v1","AcrIIA14;AcrIIA1;AcrIIA7;AcrIIA15","no"
"728","no","no","GCF_012934555.1_ASM1293455v1","AcrIIA4;AcrIIA1;AcrIIA14;AcrIIA13;AcrIIA15;AcrVA5","no"
"729","no","no","GCF_012934575.1_ASM1293457v1","AcrIIA7;AcrIF4;AcrVA5","no"
"730","no","no","GCF_012934595.1_ASM1293459v1","no","AcrIIA15;AcrIIA13;AcrIIA1;AcrIIA14;AcrIIIB1;AcrVA5"
"731","no","no","GCF_012934615.1_ASM1293461v1","no","AcrIIA14;AcrIIA1;AcrIIA7;AcrIIA13;AcrIIA15;AcrIIA3;AcrIIIB1;AcrVA5"
"732","no","no","GCF_012934675.1_ASM1293467v1","AcrIIA13;AcrIIA7;AcrIIA15","no"
"733","no","no","GCF_012934695.1_ASM1293469v1","AcrIIA15;AcrIIA1;AcrIF9","no"
"734","no","no","GCF_012934715.1_ASM1293471v1","AcrIIA13;AcrIIA1;AcrVA1;AcrIIIB1;AcrVA5;AcrIIA15","no"
"735","no","no","GCF_012934785.1_ASM1293478v1","AcrIIA7;AcrIE4;AcrIIA14;AcrIIA13;AcrVA5;AcrIIA1;AcrIIA15","no"
"736","no","no","GCF_012934815.1_ASM1293481v1","AcrIIA13;AcrIIIB1;AcrIIA1;AcrIIA15;AcrIF14","no"
"737","no","no","GCF_012935215.1_ASM1293521v1","AcrIIA13;AcrIIA15;AcrVA2;AcrIIA14;AcrVA5;AcrIIA1","no"
"738","no","no","GCF_012974525.1_ASM1297452v1","AcrIIA15;AcrVA5","no"
"739","no","no","GCF_013084945.1_ASM1308494v1","AcrIIA7;AcrIIA3;AcrIIA14;AcrIIA1;AcrIIA13;AcrIIA15;AcrVA5","no"
"740","no","no","GCF_013085025.1_ASM1308502v1","AcrIIA7;AcrIIIB1;AcrVA5;AcrIIA13;AcrIIA1","no"
"741","no","no","GCF_013085185.1_ASM1308518v1","AcrIIA3;AcrIIA7;AcrIIA14;AcrIIA15;AcrIF4","no"
"742","no","no","GCF_013085205.1_ASM1308520v1","AcrIIA15;AcrIF9;AcrIIIB1;AcrVA5","no"
"743","no","no","GCF_013085865.1_ASM1308586v1","AcrIIA15;AcrIIA3;AcrIIA13;AcrIIA1","no"
"744","no","no","GCF_013112335.1_ASM1311233v1","AcrIIA7;AcrVA2;AcrIF4","no"
"745","no","no","GCF_013166995.1_ASM1316699v1","AcrIIA15;AcrIIA7;AcrVA5;AcrIF14","no"
"746","no","no","GCF_013167035.1_ASM1316703v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"747","no","no","GCF_013167055.1_ASM1316705v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"748","no","no","GCF_013167075.1_ASM1316707v1","AcrIIA7;AcrVA5;AcrIF14;AcrIIA15","no"
"749","no","no","GCF_013167495.1_ASM1316749v1","no","AcrIIA7;AcrIIA3;AcrIIA1;AcrIIA14;AcrIIA15;AcrVA3"
"750","no","no","GCF_013167795.1_ASM1316779v1","AcrIIA14;AcrIIA1;AcrVA5;AcrIE4","no"
"751","no","no","GCF_013167935.1_ASM1316793v1","AcrIIA13;AcrIIA1;AcrIIA14;AcrIIIB1;AcrVA5;AcrIE7","no"
"752","no","no","GCF_013167995.1_ASM1316799v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIIC4;AcrIIA7;AcrIIA3;AcrIIA15","no"
"753","no","no","GCF_013168015.1_ASM1316801v1","AcrIIA1","no"
"754","no","no","GCF_013168115.1_ASM1316811v1","AcrIIA3;AcrIIA7;AcrIIA1;AcrIIA14","no"
"755","no","no","GCF_013201175.1_ASM1320117v1","AcrIIA15;AcrIIA13;AcrIIA14","no"
"756","no","no","GCF_013201195.1_ASM1320119v1","AcrVA5;AcrIIA15;AcrIE4","no"
"757","no","no","GCF_013201215.1_ASM1320121v1","AcrIIA15;AcrIIA1;AcrIIIB1","no"
"758","no","no","GCF_013201255.1_ASM1320125v1","AcrIIA15;AcrIIA7;AcrIIA3;AcrIIA13;AcrIIA1;AcrIF11","no"
"759","no","no","GCF_013201505.1_ASM1320150v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"760","no","no","GCF_013201525.1_ASM1320152v1","AcrIIA3;AcrIIA7;AcrIIA14;AcrIF11","no"
"761","no","no","GCF_013282195.1_ASM1328219v1","AcrIIA1;AcrIIA7;AcrIIA14;AcrIIA15;AcrIIA13;AcrVA5","no"
"762","no","no","GCF_013282275.1_ASM1328227v1","AcrIIA13;AcrIIIB1;AcrIIA15;AcrVA5;AcrIIA14","no"
"763","no","no","GCF_013282335.1_ASM1328233v1","AcrIIA1;AcrIIA7;AcrVA5","no"
"764","no","no","GCF_013282355.1_ASM1328235v1","AcrIIA15;AcrIIA13;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA14;AcrIE4","no"
"765","no","no","GCF_013305705.1_ASM1330570v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrIIA7","no"
"766","no","no","GCF_013315695.1_ASM1331569v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIIA11;AcrIIA7;AcrVA1;AcrIIA15","no"
"767","no","no","GCF_013315715.1_ASM1331571v1","AcrIIA14;AcrIIA1;AcrIIA15;AcrIIA13;AcrVA5","no"
"768","no","no","GCF_013315755.1_ASM1331575v1","AcrIIA1;AcrIF4","no"
"769","no","no","GCF_013315975.1_ASM1331597v1","AcrIIA15;AcrIIA14;AcrIIA1","no"
"770","no","no","GCF_013317085.1_ASM1331708v1","AcrIIA1;AcrIIIB1;AcrIIA15;AcrVA5","no"
"771","no","no","GCF_013340785.1_ASM1334078v1","AcrIIA15;AcrIE4","no"
"772","no","no","GCF_013340805.1_ASM1334080v1","AcrIIA15;AcrIE4","no"
"773","no","no","GCF_013340825.1_ASM1334082v1","AcrIIA15;AcrIE4","no"
"774","no","no","GCF_013343615.1_ASM1334361v1","AcrIIA7;AcrIIA1;AcrIIIB1;AcrIIA15;AcrIIA3","no"
"775","no","no","GCF_013357345.1_ASM1335734v1","AcrIIA1;AcrIIIB1;AcrIIA15;AcrVA5","no"
"776","no","no","GCF_013357365.1_ASM1335736v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrVA5;AcrIIA7;AcrIIA13","no"
"777","no","no","GCF_013371685.1_ASM1337168v1","AcrIIA1;AcrIIA15;AcrIIA7;AcrVA5;AcrIF14;AcrIF11","no"
"778","no","no","GCF_013371725.1_ASM1337172v1","AcrIIA14;AcrIIA15;AcrIIA13;AcrVA5;AcrIIA1;AcrIIIB1","no"
"779","no","no","GCF_013371745.1_ASM1337174v1","AcrIF11;AcrIIA15;AcrIIA14;AcrIIA13;AcrIIIB1;AcrVA5","no"
"780","no","no","GCF_013372345.1_ASM1337234v1","AcrVA5;AcrIIA1;AcrVA1;AcrIIA14;AcrIIIB1","no"
"781","no","no","GCF_013372365.1_ASM1337236v1","AcrIIA1","no"
"782","no","no","GCF_013374235.2_ASM1337423v2","AcrVA5;AcrIIA7;AcrIF4;AcrIIA13","no"
"783","no","no","GCF_013374255.1_ASM1337425v1","AcrIIA15;AcrIIA7;AcrIE4;AcrIIA13;AcrVA5","no"
"784","no","no","GCF_013374275.1_ASM1337427v1","AcrIIA13;AcrIIA1;AcrIF4;AcrVA5;AcrIIA7;AcrIE4;AcrIIA9","no"
"785","no","no","GCF_013374295.2_ASM1337429v2","AcrIIA7;AcrVA5;AcrIIA13;AcrIF4","no"
"786","no","no","GCF_013374315.1_ASM1337431v1","AcrIIIB1;AcrVA2;AcrIF11;AcrIIA1;AcrIIA13","no"
"787","no","no","GCF_013374335.1_ASM1337433v1","AcrIIA15;AcrIIA7;AcrIE4;AcrVA5","no"
"788","no","no","GCF_013376575.1_ASM1337657v1","AcrIIA1;AcrIIA15;AcrVA5;AcrIIA7","no"
"789","no","no","GCF_013376895.1_ASM1337689v1","AcrIIA1;AcrIIA15;AcrIIA13","no"
"790","no","no","GCF_013388275.1_ASM1338827v1","AcrVA5;AcrIIA15;AcrIIA1;AcrIIA7;AcrIE7;AcrIF12","no"
"791","no","no","GCF_013389615.1_ASM1338961v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrIIA14;AcrVA5;AcrIE1","no"
"792","no","no","GCF_013389695.1_ASM1338969v1","AcrVA5;AcrIIIB1;AcrIIA13;AcrIIA14;AcrIIA15;AcrIF11","no"
"793","no","no","GCF_013393825.1_ASM1339382v1","AcrIIA15;AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA13;AcrIIA14","no"
"794","no","no","GCF_013402855.1_ASM1340285v1","AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA15;AcrVA5","no"
"795","no","no","GCF_013402895.1_ASM1340289v1","AcrVA5;AcrIIA1;AcrIIA7","no"
"796","no","no","GCF_013423805.1_ASM1342380v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"797","no","no","GCF_013425935.1_ASM1342593v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"798","no","no","GCF_013425955.1_ASM1342595v1","AcrIIA1;AcrIIA13;AcrIIA15;AcrIIIB1;AcrVA5;AcrIE4","no"
"799","no","no","GCF_013426075.1_ASM1342607v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrVA5","no"
"800","no","no","GCF_013426095.1_ASM1342609v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrVA5","no"
"801","no","no","GCF_013426115.1_ASM1342611v1","AcrVA5;AcrIIA13;AcrIF4;AcrIIA1;AcrIE4","no"
"802","no","no","GCF_013694285.1_ASM1369428v1","AcrIF11;AcrIIA15;AcrIIA13","no"
"803","no","no","GCF_013694345.1_ASM1369434v1","AcrIIC4;AcrIF11;AcrIIA7;AcrIIA14;AcrIE4","no"
"804","no","no","GCF_014058445.2_ASM1405844v2","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA7;AcrIIA13;AcrIF14;AcrIIC2","no"
"805","no","no","GCF_014075335.1_ASM1407533v1","AcrIIA14;AcrIIA15;AcrIIA13","no"
"806","no","no","GCF_014075475.1_ASM1407547v1","AcrVA5;AcrIIA13;AcrIF11;AcrIIA8;AcrIIA14;AcrIIA15;AcrIIA1;AcrIIIB1","no"
"807","no","no","GCF_014075595.1_ASM1407559v1","no","AcrVA5;AcrIIA15"
"808","no","no","GCF_014075795.1_ASM1407579v1","AcrIIA13;AcrIIA1","no"
"809","no","no","GCF_014075915.1_ASM1407591v1","AcrIIA13;AcrIIA1","no"
"810","no","no","GCF_014157395.1_ASM1415739v1","AcrIIA15;AcrIIIB1","no"
"811","no","no","GCF_014160155.1_ASM1416015v1","AcrIIA15","no"
"812","no","no","GCF_014162235.1_ASM1416223v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA7","no"
"813","no","no","GCF_014168595.1_ASM1416859v1","AcrIIA15;AcrVA5;AcrIIA7;AcrIIA1","no"
"814","no","no","GCF_014168735.1_ASM1416873v1","AcrIIA15;AcrIIA14;AcrVA5","no"
"815","no","no","GCF_014168755.1_ASM1416875v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIF4;AcrIIA14;AcrIIIB1;AcrIF14","no"
"816","no","no","GCF_014168855.1_ASM1416885v1","AcrIIA13;AcrIIA15;AcrIIIB1;AcrIIA7;AcrVA5;AcrIIA14","no"
"817","no","no","GCF_014168935.1_ASM1416893v1","AcrIF4;AcrVA5","no"
"818","no","no","GCF_014168975.1_ASM1416897v1","AcrIIA15;AcrVA5","no"
"819","no","no","GCF_014169035.1_ASM1416903v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA4;AcrVA5","no"
"820","no","no","GCF_014169115.1_ASM1416911v1","AcrIIA15;AcrIIA13;AcrVA5;AcrIE4;AcrIIA7;AcrIIA1;AcrIIIB1","no"
"821","no","no","GCF_014169175.1_ASM1416917v1","AcrIIA15;AcrIIA13;AcrIIA1","no"
"822","no","no","GCF_014169275.1_ASM1416927v1","AcrIIA15;AcrVA5;AcrIIA1","no"
"823","no","no","GCF_014169395.1_ASM1416939v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA7","no"
"824","no","no","GCF_014169415.1_ASM1416941v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrVA5;AcrIF12;AcrIIIB1;AcrIIA7","no"
"825","no","no","GCF_014169455.1_ASM1416945v1","AcrVA5;AcrIIA1;AcrIIA7","no"
"826","no","no","GCF_014169575.1_ASM1416957v1","AcrIIA15;AcrVA5;AcrIIA13;AcrIIA1;AcrIIIB1","no"
"827","no","no","GCF_014169595.1_ASM1416959v1","AcrIIA15;AcrIIA7","no"
"828","no","no","GCF_014169615.1_ASM1416961v1","AcrVA5;AcrIIA1;AcrIIA7","no"
"829","no","no","GCF_014169695.1_ASM1416969v1","no","AcrIIA15;AcrIIC4;AcrIF11;AcrVA5"
"830","no","no","GCF_014169775.1_ASM1416977v1","AcrIIA1;AcrVA5;AcrIIA14;AcrIF11","no"
"831","no","no","GCF_014169855.1_ASM1416985v1","AcrIIA13;AcrIIA15;AcrIIIB1;AcrIIA1;AcrIIA7;AcrVA5","no"
"832","no","no","GCF_014169895.1_ASM1416989v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIA13","no"
"833","no","no","GCF_014169915.1_ASM1416991v1","AcrVA5;AcrIIA1;AcrIIA13;AcrIIIB1","no"
"834","no","no","GCF_014169995.1_ASM1416999v1","AcrIIA15","no"
"835","no","no","GCF_014170615.1_ASM1417061v1","AcrIIA13;AcrIIA14;AcrIIA15;AcrIIA7","no"
"836","no","no","GCF_014170675.1_ASM1417067v1","AcrIIA13;AcrVA5;AcrIIA7;AcrIIA3;AcrIIA14;AcrIIIB1;AcrIIA15","no"
"837","no","no","GCF_014170975.1_ASM1417097v1","AcrIIA15;AcrVA5;AcrIIA13","no"
"838","no","no","GCF_014189395.1_ASM1418939v1","AcrIIA7;AcrVA5;AcrIIA15","no"
"839","no","no","GCF_014295215.1_ASM1429521v1","AcrIIA13;AcrIIA15;AcrIIA1;AcrIF11;AcrIIA14","no"
"840","no","no","GCF_014295235.1_ASM1429523v1","AcrIIA13;AcrIIA15;AcrIF11;AcrIIA1;AcrIIA14","no"
"841","AcrIIA7","no","GCF_014295275.1_ASM1429527v1","AcrIIA15;AcrIIA14;AcrIIA13;AcrIIA1;AcrIF11;AcrVA5","no"
"842","no","no","GCF_014295315.1_ASM1429531v1","AcrIIIB1;AcrIIA13;AcrIIA15;AcrIIA1;AcrIF11","no"
"843","no","no","GCF_014338505.1_ASM1433850v1","AcrIIA15;AcrIIA7;AcrIIA14;AcrIF14;AcrVA5","no"
"844","no","no","GCF_014338525.1_ASM1433852v1","AcrIIA14;AcrIF14;AcrIIA15;AcrIIA7;AcrVA5","no"
"845","no","no","GCF_014361285.1_ASM1436128v1","AcrIIIB1;AcrIIA7;AcrVA2;AcrIF11;AcrIIA14;AcrVA5;AcrIIA15","no"
"846","no","no","GCF_014605875.1_ASM1460587v1","AcrIIA15;AcrIIA1;AcrIIA7","no"
"847","no","no","GCF_014607515.1_ASM1460751v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"848","no","no","GCF_014607535.1_ASM1460753v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"849","no","no","GCF_014607555.1_ASM1460755v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA14;AcrIIA15;AcrIIIB1;AcrVA5","no"
"850","no","no","GCF_014607575.1_ASM1460757v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"851","no","no","GCF_014622725.1_ASM1462272v1","AcrIIA13;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA15","no"
"852","no","no","GCF_014622965.1_ASM1462296v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA14;AcrIIIB1;AcrVA5","no"
"853","no","no","GCF_014622985.1_ASM1462298v1","AcrIF9;AcrIIA7;AcrIIA1;AcrIIA15;AcrIIIB1;AcrVA5","no"
"854","no","no","GCF_014623185.1_ASM1462318v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA14;AcrIIA15;AcrIIIB1;AcrVA5","no"
"855","no","no","GCF_014623205.1_ASM1462320v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"856","no","no","GCF_014623225.1_ASM1462322v1","AcrIF9;AcrIIA13;AcrIIA15;AcrVA5","no"
"857","no","no","GCF_014623245.1_ASM1462324v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"858","no","no","GCF_014623405.1_ASM1462340v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"859","no","no","GCF_014623425.1_ASM1462342v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"860","no","no","GCF_014656605.1_ASM1465660v1","AcrIIA14;AcrIIA1","no"
"861","no","no","GCF_014656625.1_ASM1465662v1","AcrIIA14;AcrIIA1","no"
"862","no","no","GCF_014679325.1_ASM1467932v1","AcrIF11;AcrVA5;AcrIIA13;AcrIIA14","no"
"863","no","no","GCF_014705965.1_ASM1470596v1","AcrIIA14;AcrIIA1;AcrIIC4;AcrIIA7;AcrIIA15","no"
"864","no","no","GCF_014770655.1_ASM1477065v1","AcrIIA15;AcrIIA7;AcrVA2;AcrIIA1;AcrIIIB1;AcrIIA14;AcrIF9;AcrIF11;AcrIIA13;AcrIIC1","no"
"865","no","no","GCF_014770895.1_ASM1477089v1","AcrIIA15;AcrIIA7;AcrIIC4;AcrIIA8;AcrIIA1","no"
"866","no","no","GCF_014771275.1_ASM1477127v1","AcrIIA15;AcrVA1;AcrIIA7;AcrIF11;AcrIIA1;AcrIIC4;AcrVA5;AcrIIA13;AcrIIA14","no"
"867","no","no","GCF_014805805.1_ASM1480580v1","AcrIIA15;AcrIIA1","no"
"868","no","no","GCF_014826015.1_ASM1482601v1","AcrIIA15;AcrIIA1;AcrVA5;AcrIIA7;AcrIE4;AcrIF1","no"
"869","no","no","GCF_014854575.1_ASM1485457v1","AcrIIA14;AcrIIC4;AcrIIA15;AcrIIA13;AcrIF11;AcrIIA7","no"
"870","no","no","GCF_014854675.1_ASM1485467v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIIA15;AcrIF14;AcrIF9;AcrIIA13","no"
